"headID","aka","site","year","inPhen","inSeedSet","inStylePersist","reconcileNote"
"21221-blu-2016","ns95","on27",2016,1,0,1,NA
"21222-bac-2016","nq07","tplot",2016,1,0,1,NA
"21223-clr-2016","df29","lc",2016,1,0,1,NA
"21224-grn-2016","cf14","ri",2016,1,0,1,NA
"21225-bac-2016","uc28","on27",2016,1,0,1,NA
"21226-blu-2016","tw11","eelr",2016,1,1,1,NA
"21227-clr-2016","tu51","on27",2016,1,0,1,NA
"21228-red-2016","pw67","nwlf",2016,1,0,1,NA
"21229-clr-2016","xw30","eelr",2016,1,1,1,NA
"21230-grn-2016","ck36","eelr",2016,1,0,1,NA
"21233-bac-2016","bb00","spp",2016,1,0,1,NA
"21233-wht-2016","bb00","spp",2016,1,0,1,NA
"21234-bac-2016","jd48","spp",2016,1,0,1,NA
"21235-yel-2016","nz15","gc",2016,1,1,1,NA
"21236-bac-2016","xr78","sgc",2016,1,0,1,NA
"21237-grn-2016","nz30","spp",2016,1,0,1,NA
"21238-bac-2016","xh63","spp",2016,1,0,1,NA
"21238-clr-2016","xh63","spp",2016,1,0,1,NA
"21239-red-2016","ea54","kj",2016,1,1,1,NA
"21239-yel-2016","ea54","kj",2016,1,0,1,NA
"21240-red-2016","fw75","spp",2016,1,0,1,NA
"21240-wht-2016","fw75","spp",2016,1,1,1,NA
"21244-clr-2016","ia11","ri",2016,1,0,1,NA
"21244-grn-2016","ia11","ri",2016,1,0,1,NA
"21247-grn-2016","di56","tower",2016,1,1,1,NA
"21251-blu-2016","qq81","alf",2016,1,0,1,NA
"21253-clr-2016","jc34","alf",2016,1,0,1,NA
"21257-yel-2016","bz71","eri",2016,1,0,1,NA
"21258-clr-2016","cw39","spp",2016,1,0,1,NA
"21258-yel-2016","cw39","spp",2016,1,0,1,NA
"21259-blu-2016","cq40","eri",2016,1,0,1,NA
"21259-grn-2016","cq40","eri",2016,1,0,1,NA
"21261-red-2016","pq22","wood",2016,1,0,1,NA
"21264-grn-2016","ff82","spp",2016,1,0,1,NA
"21264-red-2016","ff82","spp",2016,1,0,1,NA
"21264-wht-2016","ff82","spp",2016,1,0,1,NA
"21265-grn-2016","hu78","spp",2016,1,0,1,NA
"21268-red-2016","jh05","rrx",2016,1,0,1,NA
"21270-clr-2016","ph10","rrx",2016,1,0,1,NA
"21271-blu-2016","dd83","rrx",2016,1,1,1,NA
"21273-clr-2016","tg54","spp",2016,1,0,1,NA
"21274-blu-2016","hi90","lc",2016,1,0,1,NA
"21275-blu-2016","bn22","lc",2016,1,0,1,NA
"21280-wht-2016","tc89","rrx",2016,1,0,1,NA
"21281-red-2016","ef53","aa",2016,1,0,1,NA
"21283-yel-2016","bc98","lc",2016,1,0,1,NA
"21284-red-2016","em81","aa",2016,1,1,1,NA
"21285-yel-2016","wc67","spp",2016,1,0,1,NA
"21286-wht-2016","py06","ri",2016,1,0,1,NA
"21288-grn-2016","ip71","spp",2016,1,0,1,NA
"21289-blu-2016","ef50","spp",2016,1,0,1,NA
"21289-grn-2016","ef50","spp",2016,1,0,1,NA
"21289-yel-2016","ef50","spp",2016,1,0,1,NA
"21290-blu-2016","pr96","spp",2016,1,0,1,NA
"21291-yel-2016","nf72","spp",2016,1,0,1,NA
"21293-grn-2016","dm56","on27",2016,1,1,1,NA
"21295-bac-2016","gk56","spp",2016,1,0,1,NA
"21295-blu-2016","gk56","spp",2016,1,0,1,NA
"21295-clr-2016","gk56","spp",2016,1,0,1,NA
"21297-blu-2016","pg09","spp",2016,1,0,1,NA
"21297-red-2016","pg09","spp",2016,1,0,1,NA
"21297-wht-2016","pg09","spp",2016,1,0,1,NA
"21298-red-2016","af15","aa",2016,1,0,1,NA
"21299-red-2016","sy44","spp",2016,1,0,1,NA
"21301-yel-2016","mu50","rrx",2016,1,0,1,NA
"21302-blu-2016","bs02","on27",2016,1,1,1,NA
"21306-bac-2016","pm13","spp",2016,1,0,1,NA
"21306-blu-2016","pm13","spp",2016,1,0,1,NA
"21306-clr-2016","pm13","spp",2016,1,0,1,NA
"21308-blu-2016","ih00","on27",2016,1,0,1,NA
"21309-grn-2016","rn92","aa",2016,1,0,1,NA
"21310-blu-2016","yb89","spp",2016,1,0,1,NA
"21313-bac-2016","wn00","lf",2016,1,1,1,NA
"21314-blu-2016","wg63","lc",2016,1,1,1,NA
"21316-clr-2016","ij48","on27",2016,1,1,1,NA
"21318-red-2016","fs07","nrrx",2016,1,0,1,NA
"21319-clr-2016","ej69","spp",2016,1,0,1,NA
"21322-clr-2016","fg80","spp",2016,1,0,1,NA
"21322-grn-2016","fg80","spp",2016,1,0,1,NA
"21323-bac-2016","pg04","spp",2016,1,0,1,NA
"21324-blu-2016","eu90","aa",2016,1,0,1,NA
"21327-blu-2016","kk44","spp",2016,1,0,1,NA
"21328-grn-2016","xx92","lc",2016,1,0,1,NA
"21329-grn-2016","um72","spp",2016,1,0,1,NA
"21330-blu-2016","fh95","spp",2016,1,0,1,NA
"21330-red-2016","fh95","spp",2016,1,0,1,NA
"21331-grn-2016","pd29","rrx",2016,1,0,1,NA
"21332-clr-2016","sz62","aa",2016,1,0,1,NA
"21335-bac-2016","qs03","aa",2016,1,0,1,NA
"21338-wht-2016","ra07","spp",2016,1,0,1,NA
"21339-clr-2016","wp23","eri",2016,1,1,1,NA
"21340-yel-2016","sy29","rrx",2016,1,0,1,NA
"21341-wht-2016","kr83","spp",2016,1,1,1,NA
"21342-grn-2016","yk75","rrx",2016,1,1,1,NA
"21343-red-2016","wk89","nrrx",2016,1,1,1,NA
"21344-yel-2016","kc10","spp",2016,1,0,1,NA
"21345-red-2016","gh29","on27",2016,1,0,1,NA
"21349-bac-2016","qp83","ness",2016,1,0,1,NA
"21349-clr-2016","qp83","ness",2016,1,0,1,NA
"21349-grn-2016","qp83","ness",2016,1,0,1,NA
"21349-wht-2016","qp83","ness",2016,1,0,1,NA
"21350-bac-2016","pp75","aa",2016,1,0,1,NA
"21350-wht-2016","pp75","aa",2016,1,0,1,NA
"21352-blu-2016","ds80","spp",2016,1,0,1,NA
"21353-blu-2016","ns24","lc",2016,1,0,1,NA
"21355-red-2016","tg92","spp",2016,1,0,1,NA
"21356-clr-2016","xj00","btg",2016,1,0,1,NA
"21358-bac-2016","tm01","spp",2016,1,0,1,NA
"21359-bac-2016","uu41","spp",2016,1,0,1,NA
"21361-clr-2016","ty61","nrrx",2016,1,0,1,NA
"21362-bac-2016","ft49","sgc",2016,1,0,1,NA
"21363-blu-2016","xs81","on27",2016,1,0,1,NA
"21365-yel-2016","mt43","spp",2016,1,0,1,NA
"21366-clr-2016","jt02","nrrx",2016,1,0,1,NA
"21369-bac-2016","qt65","aa",2016,1,1,1,NA
"21370-bac-2016","uw06","alf",2016,1,0,1,NA
"21371-bac-2016","pp20","spp",2016,1,0,1,NA
"21371-yel-2016","pp20","spp",2016,1,0,1,NA
"21372-bac-2016","bs49","on27",2016,1,0,1,NA
"21374-grn-2016","xr54","spp",2016,1,0,1,NA
"21375-yel-2016","fs06","rrx",2016,1,1,1,NA
"21377-bac-2016","nj79","lc",2016,1,0,1,NA
"21378-wht-2016","je39","spp",2016,1,0,1,NA
"21379-grn-2016","ts79","eelr",2016,1,0,1,NA
"21379-yel-2016","ts79","eelr",2016,1,0,1,NA
"21380-bac-2016","cr88","eelr",2016,1,1,1,NA
"21381-blu-2016","wt42","lc",2016,1,0,1,NA
"21382-blu-2016","xn09","spp",2016,1,0,1,NA
"21383-wht-2016","rh67","lc",2016,1,0,1,NA
"21385-clr-2016","eb01","alf",2016,1,0,1,NA
"21387-grn-2016","bt77","alf",2016,1,0,1,NA
"21388-clr-2016","wa59","alf",2016,1,0,1,NA
"21388-wht-2016","wa59","alf",2016,1,0,1,NA
"21389-grn-2016","zd92","aa",2016,1,0,1,NA
"21390-red-2016","uc47","aa",2016,1,0,1,NA
"21391-blu-2016","nx85","aa",2016,1,0,1,NA
"21392-yel-2016","mx20","aa",2016,1,0,1,NA
"21393-red-2016","wp52","nrrx",2016,1,0,1,NA
"21394-blu-2016","fz51","nrrx",2016,1,0,1,NA
"21395-blu-2016","ti34","nrrx",2016,1,1,1,NA
"21396-grn-2016","kj87","nrrx",2016,1,0,1,NA
"21400-red-2016","it90","aa",2016,1,0,1,NA
"21400-wht-2016","it90","aa",2016,1,1,1,NA
"21400-yel-2016","it90","aa",2016,1,0,1,NA
"21401-clr-2016","mm97","sgc",2016,1,0,1,NA
"21402-grn-2016","mc31","alf",2016,1,0,1,NA
"21403-bac-2016","pt80","lf",2016,1,0,1,NA
"21414-bac-2016","cr23","lc",2016,1,0,1,NA
"21414-grn-2016","cr23","lc",2016,1,0,1,NA
"21415-blu-2016","gz66","lf",2016,1,0,1,NA
"21416-bac-2016","ga44","lf",2016,1,0,1,NA
"21417-blu-2016","xj39","alf",2016,1,0,1,NA
"21417-yel-2016","xj39","alf",2016,1,0,1,NA
"21418-blu-2016","kj60","lf",2016,1,1,1,NA
"21419-grn-2016","ua03","alf",2016,1,0,1,NA
"21420-yel-2016","us17","alf",2016,1,0,1,NA
"21421-grn-2016","gp16","alf",2016,1,1,1,NA
"21421-yel-2016","gp16","alf",2016,1,0,1,NA
"21422-bac-2016","mh02","eri",2016,1,0,1,NA
"21439-grn-2016","eh35","ri",2016,1,0,1,NA
"21440-grn-2016","ia79","alf",2016,1,0,1,NA
"21441-yel-2016","sk52","spp",2016,1,0,1,NA
"21442-grn-2016","hk91","spp",2016,1,0,1,NA
"21443-bac-2016","tu86","spp",2016,1,0,1,NA
"21443-blu-2016","tu86","spp",2016,1,0,1,NA
"21443-red-2016","tu86","spp",2016,1,0,1,NA
"21443-wht-2016","tu86","spp",2016,1,0,1,NA
"21444-blu-2016","ca82","spp",2016,1,1,1,NA
"21445-wht-2016","qd71","spp",2016,1,0,1,NA
"21446-grn-2016","hz90","lf",2016,1,0,1,NA
"21446-red-2016","hz90","lf",2016,1,0,1,NA
"21447-blu-2016","nw78","ness",2016,1,0,1,NA
"21448-yel-2016","nj94","th",2016,1,0,1,NA
"21449-grn-2016","zc15","eri",2016,1,0,1,NA
"21450-grn-2016","ng28","tplot",2016,1,0,1,NA
"21451-blu-2016","tb36","tplot",2016,1,0,1,NA
"21457-wht-2016","bp33","on27",2016,1,0,1,NA
"21458-grn-2016","ug02","on27",2016,1,1,1,NA
"21459-grn-2016","df18","aa",2016,1,0,1,NA
"21460-bac-2016","qw84","spp",2016,1,1,1,NA
"21460-blu-2016","qw84","spp",2016,1,0,1,NA
"21460-yel-2016","qw84","spp",2016,1,0,1,NA
"21465-bacwht-2016","gx86","wood",2016,1,0,1,NA
"21477-bac-2016","bw33","alf",2016,1,0,1,NA
"21478-bac-2016","ab79","lc",2016,1,0,1,NA
"21479-grn-2016","ia87","eri",2016,1,0,1,NA
"21479-red-2016","ia87","eri",2016,1,0,1,NA
"21481-bac-2016","sb38","nwlf",2016,1,0,1,NA
"21495-grn-2016","dj96","spp",2016,1,1,1,NA
"21514-bac-2016","zn98","spp",2016,1,0,1,NA
"21514-yel-2016","zn98","spp",2016,1,0,1,NA
"21517-clr-2016","mk09","lc",2016,1,0,1,NA
"21527-bac-2016","qc08","nrrx",2016,1,0,1,NA
"21533-clr-2016","qc85","nwlf",2016,1,0,1,NA
"21537-clr-2016","xs33","spp",2016,1,0,1,NA
"21537-red-2016","xs33","spp",2016,1,0,1,NA
"21537-yel-2016","xs33","spp",2016,1,0,1,NA
"21538-blu-2016","rc96","alf",2016,1,0,1,NA
"21538-grn-2016","rc96","alf",2016,1,0,1,NA
"21539-yel-2016","dx04","alf",2016,1,0,1,NA
"21545-yel-2016","ak96","spp",2016,1,0,1,NA
"21547-red-2016","zx18","alf",2016,1,0,1,NA
"21551-red-2016","wc55","spp",2016,1,0,1,NA
"21553-red-2016","pd16","lf",2016,1,0,1,NA
"21560-wht-2016","ec00","alf",2016,1,0,1,NA
"21561-blu-2016","nz33","aa",2016,1,0,1,NA
"21564-yel-2016","ta64","kj",2016,1,0,1,NA
"21566-red-2016","sp40","alf",2016,1,0,1,NA
"21566-yel-2016","sp40","alf",2016,1,1,1,NA
"21567-bac-2016","gq64","lc",2016,1,0,1,NA
"21570-grn-2016","xa99","nwlf",2016,1,1,1,NA
"21571-blu-2016","mb36","nwlf",2016,1,0,1,NA
"21572-red-2016","rz03","alf",2016,1,0,1,NA
"21573-clr-2016","jp83","nwlf",2016,1,0,1,NA
"21578-wht-2016","wt37","nwlf",2016,1,0,1,NA
"21579-grn-2016","bx16","nwlf",2016,1,0,1,NA
"21580-red-2016","ac63","nwlf",2016,1,0,1,NA
"21581-red-2016","ae73","nwlf",2016,1,0,1,NA
"21582-clr-2016","sz42","nwlf",2016,1,0,1,NA
"21582-grn-2016","sz42","nwlf",2016,1,0,1,NA
"21582-yel-2016","sz42","nwlf",2016,1,1,1,NA
"21583-clr-2016","fj36","alf",2016,1,1,1,NA
"21588-wht-2016","mg62","nwlf",2016,1,0,1,NA
"21589-bac-2016","iq32","alf",2016,1,0,1,NA
"21590-yel-2016","tc52","lf",2016,1,0,1,NA
"21592-yel-2016","qp59","nwlf",2016,1,0,1,NA
"21593-clr-2016","zy19","alf",2016,1,0,1,NA
"21593-grn-2016","zy19","alf",2016,1,0,1,NA
"21593-yel-2016","zy19","alf",2016,1,0,1,NA
"21594-clr-2016","pw92","alf",2016,1,0,1,NA
"21595-blu-2016","tm86","alf",2016,1,1,1,NA
"21596-grn-2016","px57","alf",2016,1,0,1,NA
"21597-blu-2016","ei71","spp",2016,1,0,1,NA
"21597-yel-2016","ei71","spp",2016,1,0,1,NA
"21598-blu-2016","rg26","nwlf",2016,1,1,1,NA
"21605-bac-2016","sk82","nwlf",2016,1,0,1,NA
"21612-blu-2016","th31","ness",2016,1,0,1,NA
"21612-grn-2016","th31","ness",2016,1,0,1,NA
"21612-red-2016","th31","ness",2016,1,0,1,NA
"21631-blu-2016","ea82","sap",2016,1,1,1,NA
"21633-wht-2016","mt08","spp",2016,1,0,1,NA
"21634-bac-2016","ns00","spp",2016,1,0,1,NA
"21634-clr-2016","ns00","spp",2016,1,0,1,NA
"21635-wht-2016","cy87","spp",2016,1,0,1,NA
"21639-bac-2016","dg28","spp",2016,1,0,1,NA
"21639-red-2016","dg28","spp",2016,1,0,1,NA
"21644-grn-2016","jn46","alf",2016,1,1,1,NA
"21654-grn-2016","rg92","spp",2016,1,0,1,NA
"21655-bac-2016","zq12","spp",2016,1,0,1,NA
"21660-bac-2016","iy66","eelr",2016,1,0,1,NA
"21695-yel-2016","dn16","alf",2016,1,0,1,NA
"21718-yel-2016","zk95","lc",2016,1,0,1,NA
"21751-clr-2016","yd03","spp",2016,1,1,1,NA
"21751-grn-2016","yd03","spp",2016,1,0,1,NA
"21768-clr-2016","xn41","spp",2016,1,1,1,NA
"22-bluclr-2016","dz71","wood",2016,1,0,1,NA
"2308-blu-2016","md60","eth",2016,1,0,1,NA
"3023-grn-2016","iq67","sap",2016,1,0,1,NA
"3042-bac-2016","qr48","lf",2016,1,0,1,NA
"3059-yel-2016","si86","lf",2016,1,0,1,NA
"3194-grn-2016","jt17","lc",2016,1,0,1,NA
"3227-grn-2016","cj12","spp",2016,1,0,1,NA
"3227-red-2016","cj12","spp",2016,1,0,1,NA
"3255-clr-2016","zw58","sap",2016,1,0,1,NA
"3279-blu-2016","ck47","lf",2016,1,0,1,NA
"3289-wht-2016","cf18","lc",2016,1,0,1,NA
"3300-red-2016","bt01","lf",2016,1,0,1,NA
"3307-bac-2016","au49","spp",2016,1,0,1,NA
"3307-blu-2016","au49","spp",2016,1,0,1,NA
"3307-yel-2016","au49","spp",2016,1,0,1,NA
"3442-bac-2016","gw62","aa",2016,1,0,1,NA
"4896-grn-2016","jt15","btg",2016,1,0,1,NA
"4972-blu-2016","yt16","alf",2016,1,0,1,NA
"5247-wht-2016","wa67","kj",2016,1,1,1,NA
"5582-red-2016","fy73","sgc",2016,1,0,1,NA
"5615-clr-2016","rt48","eth",2016,1,0,1,NA
"5657-clr-2016","ai12","spp",2016,1,1,1,NA
"5657-red-2016","ai12","spp",2016,1,0,1,NA
"5693-wht-2016","nc41","eth",2016,1,0,1,NA
"5722-clr-2016","me48","lf",2016,1,0,1,NA
"6007-grn-2016","jr55","wood",2016,1,0,1,NA
"6007-yel-2016","jr55","wood",2016,1,0,1,NA
"6041-red-2016","dg64","lf",2016,1,0,1,NA
"6047-blu-2016","zm62","lf",2016,1,0,1,NA
"6051-bac-2016","rb82","lf",2016,1,0,1,NA
"6071-grn-2016","er46","lf",2016,1,0,1,NA
"6120-yel-2016","sd61","on27",2016,1,1,1,NA
"6133-yel-2016","gs62","yoh",2016,1,0,1,NA
"621-wht-2016","wu43","lf",2016,1,0,1,NA
"6224-blu-2016","je19","lf",2016,1,1,1,NA
"6230-wht-2016","yi24","lc",2016,1,0,1,NA
"6315-yel-2016","az88","eri",2016,1,0,1,NA
"6324-bac-2016","dm81","spp",2016,1,0,1,NA
"6324-red-2016","dm81","spp",2016,1,0,1,NA
"6324-wht-2016","dm81","spp",2016,1,0,1,NA
"6324-yel-2016","dm81","spp",2016,1,0,1,NA
"6332-wht-2016","si54","spp",2016,1,0,1,NA
"6332-yel-2016","si54","spp",2016,1,0,1,NA
"6342-bac-2016","um75","spp",2016,1,0,1,NA
"6342-wht-2016","um75","spp",2016,1,0,1,NA
"6388-blu-2016","bp26","spp",2016,1,0,1,NA
"6388-grn-2016","bp26","spp",2016,1,0,1,NA
"6388-wht-2016","bp26","spp",2016,1,0,1,NA
"6403-clr-2016","kb42","spp",2016,1,0,1,NA
"6403-yel-2016","kb42","spp",2016,1,0,1,NA
"6414-bac-2016","pn06","spp",2016,1,0,1,NA
"6414-blu-2016","pn06","spp",2016,1,0,1,NA
"6414-clr-2016","pn06","spp",2016,1,0,1,NA
"6414-wht-2016","pn06","spp",2016,1,0,1,NA
"6414-yel-2016","pn06","spp",2016,1,0,1,NA
"6437-clr-2016","gx30","spp",2016,1,0,1,NA
"6496-bac-2016","xg26","alf",2016,1,0,1,NA
"671-blu-2016","ws24","th",2016,1,1,1,NA
"678-red-2016","ip35","th",2016,1,0,1,NA
"686-bac-2016","sb54","aa",2016,1,0,1,NA
"7027-clr-2016","qr23","lc",2016,1,0,1,NA
"7059-red-2016","er65","ri",2016,1,0,1,NA
"7064-wht-2016","xi15","sap",2016,1,1,1,NA
"7117-red-2016","kf60","lf",2016,1,0,1,NA
"7126-bac-2016","mx64","lf",2016,1,0,1,NA
"7130-red-2016","bi21","lf",2016,1,0,1,NA
"7136-grn-2016","jz80","lf",2016,1,0,1,NA
"7142-grn-2016","tm82","nrrx",2016,1,0,1,NA
"7178-red-2016","un55","lf",2016,1,0,1,NA
"7275-grn-2016","gp88","lc",2016,1,1,1,NA
"7288-grn-2016","xi91","lf",2016,1,0,1,NA
"7331-red-2016","ts55","spp",2016,1,0,1,NA
"7342-wht-2016","jz18","lc",2016,1,0,1,NA
"7393-grn-2016","qs59","spp",2016,1,1,1,NA
"7393-red-2016","qs59","spp",2016,1,0,1,NA
"7393-yel-2016","qs59","spp",2016,1,0,1,NA
"7431-grn-2016","iq04","nwlf",2016,1,0,1,NA
"7431-wht-2016","iq04","nwlf",2016,1,0,1,NA
"7446-bac-2016","db51","ngc",2016,1,1,1,NA
"7446-grn-2016","db51","ngc",2016,1,0,1,NA
"7446-wht-2016","db51","ngc",2016,1,0,1,NA
"7511-wht-2016","ma44","aa",2016,1,0,1,NA
"7525-nott-2016","sx05","aa",2016,1,0,1,NA
"7542-bac-2016","dd86","spp",2016,1,0,1,NA
"7543-grn-2016","cc35","spp",2016,1,1,1,NA
"7543-red-2016","cc35","spp",2016,1,0,1,NA
"7549-bac-2016","kg28","spp",2016,1,0,1,NA
"7549-blu-2016","kg28","spp",2016,1,1,1,NA
"7549-grn-2016","kg28","spp",2016,1,0,1,NA
"7549-red-2016","kg28","spp",2016,1,0,1,NA
"7549-wht-2016","kg28","spp",2016,1,0,1,NA
"7549-yel-2016","kg28","spp",2016,1,0,1,NA
"7553-wht-2016","ps23","spp",2016,1,1,1,NA
"7572-clr-2016","rz48","alf",2016,1,0,1,NA
"7614-blu-2016","im34","eelr",2016,1,0,1,NA
"7614-wht-2016","im34","eelr",2016,1,0,1,NA
"7614-yel-2016","im34","eelr",2016,1,1,1,NA
"7615-red-2016","ag47","nwlf",2016,1,0,1,NA
"7634-clr-2016","hw67","on27",2016,1,0,1,NA
"7653-red-2016","pq61","on27",2016,1,0,1,NA
"7656-yel-2016","qk04","on27",2016,1,0,1,NA
"7672-bac-2016","yp73","on27",2016,1,0,1,NA
"7686-bac-2016","ut51","th",2016,1,1,1,NA
"7738-blu-2016","ek99","tower",2016,1,0,1,NA
"8006-red-2016","gp01","lf",2016,1,0,1,NA
"8012-bac-2016","yz72","lc",2016,1,0,1,NA
"8017-clr-2016","gh62","lc",2016,1,0,1,NA
"8018-yel-2016","xt29","lf",2016,1,0,1,NA
"8039-blu-2016","nc85","ngc",2016,1,1,1,NA
"8051-red-2016","ni52","lc",2016,1,0,1,NA
"8057-bac-2016","su86","lf",2016,1,0,1,NA
"8066-yel-2016","mf82","spp",2016,1,0,1,NA
"8067-red-2016","bi07","spp",2016,1,0,1,NA
"8084-wht-2016","wd22","spp",2016,1,0,1,NA
"8090-blu-2016","gn73","ngc",2016,1,1,1,NA
"8090-yel-2016","gn73","ngc",2016,1,0,1,NA
"8106-bac-2016","jw84","aa",2016,1,0,1,NA
"8136-bac-2016","bc71","yoh",2016,1,0,1,NA
"8136-blu-2016","bc71","yoh",2016,1,0,1,NA
"8136-grn-2016","bc71","yoh",2016,1,0,1,NA
"8172-yel-2016","cj85","lc",2016,1,0,1,NA
"8178-yel-2016","tn55","aa",2016,1,0,1,NA
"8198-clr-2016","re41","aa",2016,1,0,1,NA
"8228-bac-2016","hq91","yoh",2016,1,0,1,NA
"8228-red-2016","hq91","yoh",2016,1,0,1,NA
"8246-red-2016","an95","eri",2016,1,0,1,NA
"8246-wht-2016","an95","eri",2016,1,1,1,NA
"8261-grn-2016","pn20","alf",2016,1,0,1,NA
"8263-yel-2016","gp17","alf",2016,1,0,1,NA
"8280-bac-2016","wz22","spp",2016,1,0,1,NA
"8280-blu-2016","wz22","spp",2016,1,1,1,NA
"8280-yel-2016","wz22","spp",2016,1,0,1,NA
"8289-bac-2016","ne67","aa",2016,1,0,1,NA
"8303-yel-2016","nu46","spp",2016,1,1,1,NA
"8329-yel-2016","pi76","lc",2016,1,1,1,NA
"8345-wht-2016","wz81","lf",2016,1,0,1,NA
"8346-wht-2016","bn26","nrrx",2016,1,0,1,NA
"8367-clr-2016","ju92","spp",2016,1,0,1,NA
"8374-red-2016","cr95","lf",2016,1,0,1,NA
"8383-bac-2016","bg74","spp",2016,1,0,1,NA
"8459-red-2016","tp49","yoh",2016,1,0,1,NA
"8502-wht-2016","rd98","lc",2016,1,1,1,NA
"8506-grn-2016","qw89","lc",2016,1,1,1,NA
"8532-grn-2016","rb34","lf",2016,1,0,1,NA
"8546-clr-2016","ew17","spp",2016,1,0,1,NA
"8581-blu-2016","ja13","lc",2016,1,0,1,NA
"8583-grn-2016","nn60","th",2016,1,1,1,NA
"860-yel-2016","qp98","lf",2016,1,0,1,NA
"8633-blu-2016","sg33","tplot",2016,1,0,1,NA
"8649-wht-2016","bi44","eelr",2016,1,0,1,NA
"8667-blu-2016","df36","aa",2016,1,0,1,NA
"87-blu-2016","zi43","btg",2016,1,0,1,NA
"899-grn-2016","aa95","lf",2016,1,0,1,NA
"899-red-2016","aa95","lf",2016,1,0,1,NA
"9004-blu-2016","bz14","on27",2016,1,0,1,NA
"9026-wht-2016","yh82","on27",2016,1,1,1,NA
"9077-grn-2016","ci80","aa",2016,1,0,1,NA
"9078-clr-2016","uy71","aa",2016,1,0,1,NA
"9090-grn-2016","gg37","aa",2016,1,0,1,NA
"9111-bac-2016","nz94","spp",2016,1,0,1,NA
"9127-yel-2016","bu33","spp",2016,1,1,1,NA
"9219-grn-2016","wz02","yoh",2016,1,0,1,NA
"9237-blu-2016","mk47","ri",2016,1,1,1,NA
"9245-bac-2016","en50","lf",2016,1,0,1,NA
"9246-clr-2016","dn52","lf",2016,1,0,1,NA
"9250-blu-2016","cz76","lf",2016,1,0,1,NA
"9331-wht-2016","rh70","spp",2016,1,0,1,NA
"9339-bac-2016","er86","spp",2016,1,0,1,NA
"9343-clr-2016","uu59","lf",2016,1,1,1,NA
"9363-blu-2016","cf84","nrrx",2016,1,0,1,NA
"9368-blu-2016","xx87","lf",2016,1,0,1,NA
"9368-yel-2016","xx87","lf",2016,1,0,1,NA
"9375-grn-2016","wh58","lf",2016,1,0,1,NA
"9402-blu-2016","xc77","spp",2016,1,1,1,NA
"9402-red-2016","xc77","spp",2016,1,0,1,NA
"9402-yel-2016","xc77","spp",2016,1,0,1,NA
"9403-blu-2016","kf13","spp",2016,1,0,1,NA
"9429-grn-2016","id06","on27",2016,1,0,1,NA
"9475-grn-2016","dt64","spp",2016,1,0,1,NA
"9475-yel-2016","dt64","spp",2016,1,0,1,NA
"9532-blu-2016","qh65","spp",2016,1,0,1,NA
"9532-clr-2016","qh65","spp",2016,1,0,1,NA
"9564-clr-2016","bp10","lc",2016,1,0,1,NA
"9564-grn-2016","bp10","lc",2016,1,0,1,NA
"9586-bac-2016","qi99","gc",2016,1,1,1,NA
"9587-grn-2016","zh46","eelr",2016,1,0,1,NA
"9634-bac-2016","wp11","lc",2016,1,0,1,NA
"9658-bac-2016","ce17","lc",2016,1,0,1,NA
"9705-clr-2016","cd03","lf",2016,1,0,1,NA
"9712-yel-2016","ty50","lf",2016,1,0,1,NA
"9714-grn-2016","sp15","lf",2016,1,0,1,NA
"9714-wht-2016","sp15","lf",2016,1,0,1,NA
"9717-clr-2016","zp35","lf",2016,1,0,1,NA
"9798-red-2016","dt02","lf",2016,1,0,1,NA
"9798-yel-2016","dt02","lf",2016,1,0,1,NA
"9817-yel-2016","if12","sap",2016,1,0,1,NA
"9836-blu-2016","ax75","aa",2016,1,0,1,NA
"9856-bac-2016","kc69","aa",2016,1,0,1,NA
"9856-wht-2016","kc69","aa",2016,1,0,1,NA
"9861-bac-2016","kt57","nwlf",2016,1,0,1,NA
"9861-blu-2016","kt57","nwlf",2016,1,0,1,NA
"9863-wht-2016","jx92","alf",2016,1,0,1,NA
"9915-wht-2016","gi23","alf",2016,1,0,1,NA
"9938-red-2016","jq41","lc",2016,1,0,1,NA
"9982-grn-2016","er22","alf",2016,1,0,1,NA
"9987-wht-2016","rz82","alf",2016,1,0,1,NA
"75-grn-2017","af36","nwlf",2017,1,0,1,NA
"83-bac-2017","cn47","nwlf",2017,1,0,1,NA
"84-grn-2017","aj27","nwlf",2017,1,0,1,NA
"84-grn-2017","aj27","nwlf",2017,1,0,1,NA
"228-wht-2017","id89","aa",2017,1,0,1,NA
"671-grn-2017","wn02","th",2017,1,0,1,NA
"677-wht-2017","uf63","th",2017,1,0,1,NA
"1145-bac-2017","fa62","spp",2017,1,0,1,NA
"1145-grn-2017","fa62","spp",2017,1,0,1,NA
"1285-yel-2017","jb10","spp",2017,1,0,1,NA
"1285-red-2017","jb10","spp",2017,1,0,1,NA
NA,"bd06",NA,NA,0,0,0,NA
"1500-yel-2017","sj12","alf",2017,1,0,1,NA
"1659-yel-2017","er96","alf",2017,1,0,1,NA
"1801-blu-2017","as90","alf",2017,1,0,1,NA
"1871-yel-2017","jd61","th",2017,1,0,1,NA
"1873-grn-2017","da80","th",2017,1,0,1,NA
"1891-bac-2017","fr18","sap",2017,1,0,1,NA
"1961-clr-2017","wf90","spp",2017,1,0,1,NA
"1961-bac-2017","wf90","spp",2017,1,0,1,NA
NA,"qe76",NA,NA,0,0,0,NA
